,nombre_tienda,razon_social,clase,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,codigo_postal,ubicacion,telefono,correo,pagina_web,tipo,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,municipio,dimension,porcentaje_obesidad,valor_comercial,numero_tiendas_municipio,numero_tiendas_colonia,rating,rating_n,populartimes,time_spent,place_id,current_popularity,popular_times
598,Sofia boutique,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,SERAFIN PEÑA,1010.0,76.0,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32641874,25.66760141,,,,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
599,Star jeans,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,CARLOS SALAZAR,0.0,0.0,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31804272,25.68273773,,,,Monterrey,,42.2707,6098.849922,1578,189,4.8,60.0,,"[15, 15]",ChIJ-dRaD1iVYoYR5ccnRi2DqFE,,
600,Street life,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,101.0,209.0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31508961,25.66852024,EDIFICIO COMERCIAL Y DE SERVICIOS,SHOPTOWN INTER PLAZA,209,Monterrey,,42.2707,6098.849922,1578,271,4.2,47.0,,,ChIJWYzwRC--YoYR6tkeJGNkyfw,,
601,Street silver,STREET SILVER SA DE CV,"Comercio al por mayor de ropa, bisutería y accesorios de vestir",0 a 5 personas,CALLE,JUAN NEPOMUCENO MENDEZ,615.0,,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",448110311760.0,SREETSILVERMTY@GMAIL.COM,,Fijo,-100.31560097,25.68116226,,,,Monterrey,B,42.2707,6098.849922,1578,189,3.5,8.0,,,ChIJ2YV-r-7BYoYRAaN8a4xPzes,,
602,Street silver,STREET SILVER SA DE CV,"Comercio al por mayor de ropa, bisutería y accesorios de vestir",11 a 30 personas,CALLE,GENERAL JERONIMO TREVIÑO,329.0,,CIUDAD GUADALUPE CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8110311760.0,,,Fijo,-100.31623233,25.68176345,,,,Monterrey,B,42.2707,6098.849922,1578,62,3.5,8.0,,,ChIJ2YV-r-7BYoYRAaN8a4xPzes,,
603,Studio,SIXTINA MONTERREY SA DE CV,"Comercio al por menor de ropa, excepto de bebé y lencería",11 a 30 personas,AVENIDA,ROMULO GARZA,410.0,,LA FE,66477,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",8182409312.0,FREDYCITADEL@GMAIL.COM,,Fijo,-100.21664026,25.72487313,CENTRO Y PLAZA COMERCIAL,PLAZ CITADEL,B07,San Nicolas De Los Garza,B,41.2272,4569.30629,313,25,,,,,,,
604,Sueño azteca,ROBERTO CARLOS SANCHEZ RIVERA ,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,15 DE MAYO,315.0,38.0,CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31838841,25.67237399,MERCADO PUBLICO,MERCADO FUNDADORES,"P, 35, 36, 37, 38, 3",Monterrey,,42.2707,6098.849922,1578,276,4.2,700.0,,,ChIJkTKBzSe-YoYRDyQn9DU-ndg,,
605,Sultan,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,ANDADOR,COLEGIO CIVIL,414.0,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31571445,25.67361943,,,,Monterrey,,42.2707,6098.849922,1578,271,4.0,182.0,,,ChIJZ9Uuumf4j4AR3w6FFC6OGcc,,
606,Super mayore,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,413.0,0.0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31494542,25.67316482,,,,Monterrey,,42.2707,6098.849922,1578,271,4.6,11.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 58, 82, 92, 82, 68, 58, 50, 43, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 45, 58, 66, 64, 62, 70, 84, 86, 62, 29, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 68, 74, 66, 60, 66, 74, 76, 68, 52, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 54, 66, 62, 52, 56, 72, 74, 52, 21, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 47, 54, 54, 50, 52, 54, 54, 47, 31, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56, 84, 76, 64, 74, 94, 100, 84, 54, 25, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 27, 29, 25, 27, 33, 25, 9, 0, 0, 0, 0, 0, 0]}]",,ChIJOS-xKCa-YoYROSGS17-DqOI,,"[[7, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 1, 'Usually not busy', '', '9 AM'], [10, 11, 'Usually not busy', '', '10 AM'], [11, 27, 'Usually not too busy', '', '11 AM'], [12, 29, 'Usually not too busy', '', '12 PM'], [13, 25, 'Usually not too busy', '', '1 PM'], [14, 27, 'Usually not too busy', '', '2 PM'], [15, 33, 'Usually not too busy', '', '3 PM'], [16, 25, 'Usually not too busy', '', '4 PM'], [17, 9, 'Usually not busy', '', '5 PM'], [18, 0, '', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [1, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 31, 'Usually not too busy', '', '9 AM'], [10, 60, 'Usually a little busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 82, 'Usually as busy as it gets', '', '12 PM'], [13, 92, 'Usually as busy as it gets', '', '1 PM'], [14, 82, 'Usually as busy as it gets', '', '2 PM'], [15, 68, 'Usually a little busy', '', '3 PM'], [16, 58, 'Usually a little busy', '', '4 PM'], [17, 50, 'Usually a little busy', '', '5 PM'], [18, 43, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 27, 'Usually not too busy', '', '9 AM'], [10, 45, 'Usually not too busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 62, 'Usually a little busy', '', '2 PM'], [15, 70, 'Usually a little busy', '', '3 PM'], [16, 84, 'Usually as busy as it gets', '', '4 PM'], [17, 86, 'Usually as busy as it gets', '', '5 PM'], [18, 62, 'Usually a little busy', '', '6 PM'], [19, 29, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 41, 'Usually not too busy', '', '9 AM'], [10, 68, 'Usually a little busy', '', '10 AM'], [11, 74, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 60, 'Usually a little busy', '', '1 PM'], [14, 66, 'Usually a little busy', '', '2 PM'], [15, 74, 'Usually a little busy', '', '3 PM'], [16, 76, 'Usually a little busy', '', '4 PM'], [17, 68, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 33, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 9, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 54, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 62, 'Usually a little busy', '', '1 PM'], [14, 52, 'Usually a little busy', '', '2 PM'], [15, 56, 'Usually a little busy', '', '3 PM'], [16, 72, 'Usually a little busy', '', '4 PM'], [17, 74, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 21, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 13, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 47, 'Usually not too busy', '', '11 AM'], [12, 54, 'Usually a little busy', '', '12 PM'], [13, 54, 'Usually a little busy', '', '1 PM'], [14, 50, 'Usually a little busy', '', '2 PM'], [15, 52, 'Usually a little busy', '', '3 PM'], [16, 54, 'Usually a little busy', '', '4 PM'], [17, 54, 'Usually a little busy', '', '5 PM'], [18, 47, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 17, 'Usually not busy', '', '9 AM'], [10, 56, 'Usually a little busy', '', '10 AM'], [11, 84, 'Usually as busy as it gets', '', '11 AM'], [12, 76, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 74, 'Usually a little busy', '', '2 PM'], [15, 94, 'Usually as busy as it gets', '', '3 PM'], [16, 100, 'Usually as busy as it gets', '', '4 PM'], [17, 84, 'Usually as busy as it gets', '', '5 PM'], [18, 54, 'Usually a little busy', '', '6 PM'], [19, 25, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
607,Super mayoreo,LESU770717M26 ,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,JOSE MARIANO JIMENEZ,,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31755361,25.67396462,,,,Monterrey,C,42.2707,6098.849922,1578,271,4.6,11.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 58, 82, 92, 82, 68, 58, 50, 43, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 45, 58, 66, 64, 62, 70, 84, 86, 62, 29, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 68, 74, 66, 60, 66, 74, 76, 68, 52, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 54, 66, 62, 52, 56, 72, 74, 52, 21, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 47, 54, 54, 50, 52, 54, 54, 47, 31, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56, 84, 76, 64, 74, 94, 100, 84, 54, 25, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 27, 29, 25, 27, 33, 25, 9, 0, 0, 0, 0, 0, 0]}]",,ChIJOS-xKCa-YoYROSGS17-DqOI,,"[[7, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 1, 'Usually not busy', '', '9 AM'], [10, 11, 'Usually not busy', '', '10 AM'], [11, 27, 'Usually not too busy', '', '11 AM'], [12, 29, 'Usually not too busy', '', '12 PM'], [13, 25, 'Usually not too busy', '', '1 PM'], [14, 27, 'Usually not too busy', '', '2 PM'], [15, 33, 'Usually not too busy', '', '3 PM'], [16, 25, 'Usually not too busy', '', '4 PM'], [17, 9, 'Usually not busy', '', '5 PM'], [18, 0, '', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [1, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 31, 'Usually not too busy', '', '9 AM'], [10, 60, 'Usually a little busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 82, 'Usually as busy as it gets', '', '12 PM'], [13, 92, 'Usually as busy as it gets', '', '1 PM'], [14, 82, 'Usually as busy as it gets', '', '2 PM'], [15, 68, 'Usually a little busy', '', '3 PM'], [16, 58, 'Usually a little busy', '', '4 PM'], [17, 50, 'Usually a little busy', '', '5 PM'], [18, 43, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 27, 'Usually not too busy', '', '9 AM'], [10, 45, 'Usually not too busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 62, 'Usually a little busy', '', '2 PM'], [15, 70, 'Usually a little busy', '', '3 PM'], [16, 84, 'Usually as busy as it gets', '', '4 PM'], [17, 86, 'Usually as busy as it gets', '', '5 PM'], [18, 62, 'Usually a little busy', '', '6 PM'], [19, 29, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 41, 'Usually not too busy', '', '9 AM'], [10, 68, 'Usually a little busy', '', '10 AM'], [11, 74, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 60, 'Usually a little busy', '', '1 PM'], [14, 66, 'Usually a little busy', '', '2 PM'], [15, 74, 'Usually a little busy', '', '3 PM'], [16, 76, 'Usually a little busy', '', '4 PM'], [17, 68, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 33, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 9, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 54, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 62, 'Usually a little busy', '', '1 PM'], [14, 52, 'Usually a little busy', '', '2 PM'], [15, 56, 'Usually a little busy', '', '3 PM'], [16, 72, 'Usually a little busy', '', '4 PM'], [17, 74, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 21, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 13, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 47, 'Usually not too busy', '', '11 AM'], [12, 54, 'Usually a little busy', '', '12 PM'], [13, 54, 'Usually a little busy', '', '1 PM'], [14, 50, 'Usually a little busy', '', '2 PM'], [15, 52, 'Usually a little busy', '', '3 PM'], [16, 54, 'Usually a little busy', '', '4 PM'], [17, 54, 'Usually a little busy', '', '5 PM'], [18, 47, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 17, 'Usually not busy', '', '9 AM'], [10, 56, 'Usually a little busy', '', '10 AM'], [11, 84, 'Usually as busy as it gets', '', '11 AM'], [12, 76, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 74, 'Usually a little busy', '', '2 PM'], [15, 94, 'Usually as busy as it gets', '', '3 PM'], [16, 100, 'Usually as busy as it gets', '', '4 PM'], [17, 84, 'Usually as busy as it gets', '', '5 PM'], [18, 54, 'Usually a little busy', '', '6 PM'], [19, 25, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
608,Super mayoreo,,"Comercio al por menor de ropa, excepto de bebé y lencería",6 a 10 personas,CALLE,JOSE GARIBALDI,437.0,3116.0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31704526,25.67283488,CENTRO Y PLAZA COMERCIAL,PLAZA GARIBALDI,3116,Monterrey,C,42.2707,6098.849922,1578,271,4.6,11.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 58, 82, 92, 82, 68, 58, 50, 43, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 45, 58, 66, 64, 62, 70, 84, 86, 62, 29, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 68, 74, 66, 60, 66, 74, 76, 68, 52, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 54, 66, 62, 52, 56, 72, 74, 52, 21, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 47, 54, 54, 50, 52, 54, 54, 47, 31, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56, 84, 76, 64, 74, 94, 100, 84, 54, 25, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 27, 29, 25, 27, 33, 25, 9, 0, 0, 0, 0, 0, 0]}]",,ChIJOS-xKCa-YoYROSGS17-DqOI,,"[[7, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 1, 'Usually not busy', '', '9 AM'], [10, 11, 'Usually not busy', '', '10 AM'], [11, 27, 'Usually not too busy', '', '11 AM'], [12, 29, 'Usually not too busy', '', '12 PM'], [13, 25, 'Usually not too busy', '', '1 PM'], [14, 27, 'Usually not too busy', '', '2 PM'], [15, 33, 'Usually not too busy', '', '3 PM'], [16, 25, 'Usually not too busy', '', '4 PM'], [17, 9, 'Usually not busy', '', '5 PM'], [18, 0, '', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [1, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 31, 'Usually not too busy', '', '9 AM'], [10, 60, 'Usually a little busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 82, 'Usually as busy as it gets', '', '12 PM'], [13, 92, 'Usually as busy as it gets', '', '1 PM'], [14, 82, 'Usually as busy as it gets', '', '2 PM'], [15, 68, 'Usually a little busy', '', '3 PM'], [16, 58, 'Usually a little busy', '', '4 PM'], [17, 50, 'Usually a little busy', '', '5 PM'], [18, 43, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 27, 'Usually not too busy', '', '9 AM'], [10, 45, 'Usually not too busy', '', '10 AM'], [11, 58, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 62, 'Usually a little busy', '', '2 PM'], [15, 70, 'Usually a little busy', '', '3 PM'], [16, 84, 'Usually as busy as it gets', '', '4 PM'], [17, 86, 'Usually as busy as it gets', '', '5 PM'], [18, 62, 'Usually a little busy', '', '6 PM'], [19, 29, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 41, 'Usually not too busy', '', '9 AM'], [10, 68, 'Usually a little busy', '', '10 AM'], [11, 74, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 60, 'Usually a little busy', '', '1 PM'], [14, 66, 'Usually a little busy', '', '2 PM'], [15, 74, 'Usually a little busy', '', '3 PM'], [16, 76, 'Usually a little busy', '', '4 PM'], [17, 68, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 33, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 9, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 54, 'Usually a little busy', '', '11 AM'], [12, 66, 'Usually a little busy', '', '12 PM'], [13, 62, 'Usually a little busy', '', '1 PM'], [14, 52, 'Usually a little busy', '', '2 PM'], [15, 56, 'Usually a little busy', '', '3 PM'], [16, 72, 'Usually a little busy', '', '4 PM'], [17, 74, 'Usually a little busy', '', '5 PM'], [18, 52, 'Usually a little busy', '', '6 PM'], [19, 21, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 13, 'Usually not busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 47, 'Usually not too busy', '', '11 AM'], [12, 54, 'Usually a little busy', '', '12 PM'], [13, 54, 'Usually a little busy', '', '1 PM'], [14, 50, 'Usually a little busy', '', '2 PM'], [15, 52, 'Usually a little busy', '', '3 PM'], [16, 54, 'Usually a little busy', '', '4 PM'], [17, 54, 'Usually a little busy', '', '5 PM'], [18, 47, 'Usually not too busy', '', '6 PM'], [19, 31, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 17, 'Usually not busy', '', '9 AM'], [10, 56, 'Usually a little busy', '', '10 AM'], [11, 84, 'Usually as busy as it gets', '', '11 AM'], [12, 76, 'Usually a little busy', '', '12 PM'], [13, 64, 'Usually a little busy', '', '1 PM'], [14, 74, 'Usually a little busy', '', '2 PM'], [15, 94, 'Usually as busy as it gets', '', '3 PM'], [16, 100, 'Usually as busy as it gets', '', '4 PM'], [17, 84, 'Usually as busy as it gets', '', '5 PM'], [18, 54, 'Usually a little busy', '', '6 PM'], [19, 25, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
